pattern_value,pattern_bits,count,expected,ratio
0,000,8418620,1249999.75,6.734897
1,100,225187,1249999.75,0.180150
2,010,225856,1249999.75,0.180685
3,110,226112,1249999.75,0.180890
4,001,225186,1249999.75,0.180149
5,101,226781,1249999.75,0.181425
6,011,226111,1249999.75,0.180889
7,111,226145,1249999.75,0.180916
