pattern_value,pattern_bits,count,expected,ratio
98,0100011000000,230,1220.70,0.188416
99,1100011000000,225,1220.70,0.184320
100,0010011000000,219,1220.70,0.179405
101,1010011000000,232,1220.70,0.190055
102,0110011000000,226,1220.70,0.185139
103,1110011000000,220,1220.70,0.180224
104,0001011000000,215,1220.70,0.176128
105,1001011000000,216,1220.70,0.176947
106,0101011000000,206,1220.70,0.168755
107,1101011000000,227,1220.70,0.185959
108,0011011000000,227,1220.70,0.185959
109,1011011000000,216,1220.70,0.176947
110,0111011000000,221,1220.70,0.181043
111,1111011000000,205,1220.70,0.167936
112,0000111000000,196,1220.70,0.160563
113,1000111000000,254,1220.70,0.208077
114,0100111000000,197,1220.70,0.161383
115,1100111000000,231,1220.70,0.189235
116,0010111000000,205,1220.70,0.167936
117,1010111000000,223,1220.70,0.182682
118,0110111000000,184,1220.70,0.150733
119,1110111000000,227,1220.70,0.185959
120,0001111000000,245,1220.70,0.200704
121,1001111000000,211,1220.70,0.172851
122,0101111000000,214,1220.70,0.175309
123,1101111000000,239,1220.70,0.195789
124,0011111000000,218,1220.70,0.178586
125,1011111000000,214,1220.70,0.175309
126,0111111000000,226,1220.70,0.185139
127,1111111000000,227,1220.70,0.185959
128,0000000100000,250,1220.70,0.204800
129,1000000100000,252,1220.70,0.206439
130,0100000100000,230,1220.70,0.188416
131,1100000100000,230,1220.70,0.188416
132,0010000100000,235,1220.70,0.192512
133,1010000100000,187,1220.70,0.153191
134,0110000100000,233,1220.70,0.190874
135,1110000100000,192,1220.70,0.157287
136,0001000100000,211,1220.70,0.172851
137,1001000100000,240,1220.70,0.196608
138,0101000100000,225,1220.70,0.184320
139,1101000100000,231,1220.70,0.189235
140,0011000100000,195,1220.70,0.159744
141,1011000100000,245,1220.70,0.200704
142,0111000100000,233,1220.70,0.190874
143,1111000100000,202,1220.70,0.165479
144,0000100100000,209,1220.70,0.171213
145,1000100100000,223,1220.70,0.182682
146,0100100100000,233,1220.70,0.190874
147,1100100100000,203,1220.70,0.166298
148,0010100100000,225,1220.70,0.184320
149,1010100100000,215,1220.70,0.176128
150,0110100100000,218,1220.70,0.178586
151,1110100100000,209,1220.70,0.171213
152,0001100100000,224,1220.70,0.183501
153,1001100100000,222,1220.70,0.181863
154,0101100100000,227,1220.70,0.185959
155,1101100100000,220,1220.70,0.180224
156,0011100100000,248,1220.70,0.203162
157,1011100100000,234,1220.70,0.191693
158,0111100100000,233,1220.70,0.190874
159,1111100100000,217,1220.70,0.177767
160,0000010100000,211,1220.70,0.172851
161,1000010100000,231,1220.70,0.189235
162,0100010100000,208,1220.70,0.170394
163,1100010100000,202,1220.70,0.165479
164,0010010100000,197,1220.70,0.161383
165,1010010100000,225,1220.70,0.184320
166,0110010100000,203,1220.70,0.166298
167,1110010100000,208,1220.70,0.170394
168,0001010100000,218,1220.70,0.178586
169,1001010100000,240,1220.70,0.196608
170,0101010100000,229,1220.70,0.187597
171,1101010100000,215,1220.70,0.176128
172,0011010100000,207,1220.70,0.169575
173,1011010100000,210,1220.70,0.172032
174,0111010100000,211,1220.70,0.172851
175,1111010100000,239,1220.70,0.195789
176,0000110100000,238,1220.70,0.194970
177,1000110100000,219,1220.70,0.179405
178,0100110100000,221,1220.70,0.181043
179,1100110100000,250,1220.70,0.204800
180,0010110100000,219,1220.70,0.179405
181,1010110100000,203,1220.70,0.166298
182,0110110100000,231,1220.70,0.189235
183,1110110100000,201,1220.70,0.164659
184,0001110100000,236,1220.70,0.193331
185,1001110100000,228,1220.70,0.186778
186,0101110100000,204,1220.70,0.167117
187,1101110100000,224,1220.70,0.183501
188,0011110100000,217,1220.70,0.177767
189,1011110100000,221,1220.70,0.181043
190,0111110100000,210,1220.70,0.172032
191,1111110100000,247,1220.70,0.202343
192,0000001100000,215,1220.70,0.176128
193,1000001100000,242,1220.70,0.198247
194,0100001100000,227,1220.70,0.185959
195,1100001100000,233,1220.70,0.190874
196,0010001100000,212,1220.70,0.173671
197,1010001100000,237,1220.70,0.194151
198,0110001100000,232,1220.70,0.190055
199,1110001100000,204,1220.70,0.167117
200,0001001100000,217,1220.70,0.177767
201,1001001100000,209,1220.70,0.171213
202,0101001100000,209,1220.70,0.171213
203,1101001100000,231,1220.70,0.189235
204,0011001100000,219,1220.70,0.179405
205,1011001100000,233,1220.70,0.190874
206,0111001100000,214,1220.70,0.175309
207,1111001100000,207,1220.70,0.169575
208,0000101100000,240,1220.70,0.196608
209,1000101100000,219,1220.70,0.179405
210,0100101100000,221,1220.70,0.181043
211,1100101100000,214,1220.70,0.175309
212,0010101100000,210,1220.70,0.172032
213,1010101100000,219,1220.70,0.179405
214,0110101100000,227,1220.70,0.185959
215,1110101100000,238,1220.70,0.194970
216,0001101100000,211,1220.70,0.172851
217,1001101100000,224,1220.70,0.183501
218,0101101100000,214,1220.70,0.175309
219,1101101100000,204,1220.70,0.167117
220,0011101100000,227,1220.70,0.185959
221,1011101100000,217,1220.70,0.177767
222,0111101100000,201,1220.70,0.164659
223,1111101100000,230,1220.70,0.188416
224,0000011100000,200,1220.70,0.163840
225,1000011100000,213,1220.70,0.174490
226,0100011100000,258,1220.70,0.211354
227,1100011100000,216,1220.70,0.176947
228,0010011100000,209,1220.70,0.171213
229,1010011100000,211,1220.70,0.172851
230,0110011100000,232,1220.70,0.190055
231,1110011100000,212,1220.70,0.173671
232,0001011100000,232,1220.70,0.190055
233,1001011100000,187,1220.70,0.153191
234,0101011100000,219,1220.70,0.179405
235,1101011100000,226,1220.70,0.185139
236,0011011100000,207,1220.70,0.169575
237,1011011100000,209,1220.70,0.171213
238,0111011100000,204,1220.70,0.167117
239,1111011100000,221,1220.70,0.181043
240,0000111100000,236,1220.70,0.193331
241,1000111100000,224,1220.70,0.183501
242,0100111100000,213,1220.70,0.174490
243,1100111100000,205,1220.70,0.167936
244,0010111100000,205,1220.70,0.167936
245,1010111100000,208,1220.70,0.170394
246,0110111100000,210,1220.70,0.172032
247,1110111100000,244,1220.70,0.199885
248,0001111100000,224,1220.70,0.183501
249,1001111100000,193,1220.70,0.158106
250,0101111100000,240,1220.70,0.196608
251,1101111100000,205,1220.70,0.167936
252,0011111100000,219,1220.70,0.179405
253,1011111100000,227,1220.70,0.185959
254,0111111100000,237,1220.70,0.194151
255,1111111100000,224,1220.70,0.183501
256,0000000010000,247,1220.70,0.202343
257,1000000010000,220,1220.70,0.180224
258,0100000010000,236,1220.70,0.193331
259,1100000010000,237,1220.70,0.194151
260,0010000010000,209,1220.70,0.171213
261,1010000010000,214,1220.70,0.175309
262,0110000010000,235,1220.70,0.192512
263,1110000010000,217,1220.70,0.177767
264,0001000010000,209,1220.70,0.171213
265,1001000010000,240,1220.70,0.196608
266,0101000010000,212,1220.70,0.173671
267,1101000010000,206,1220.70,0.168755
268,0011000010000,234,1220.70,0.191693
269,1011000010000,229,1220.70,0.187597
270,0111000010000,190,1220.70,0.155648
271,1111000010000,234,1220.70,0.191693
272,0000100010000,200,1220.70,0.163840
273,1000100010000,227,1220.70,0.185959
274,0100100010000,225,1220.70,0.184320
275,1100100010000,249,1220.70,0.203981
276,0010100010000,205,1220.70,0.167936
277,1010100010000,222,1220.70,0.181863
278,0110100010000,233,1220.70,0.190874
279,1110100010000,237,1220.70,0.194151
280,0001100010000,225,1220.70,0.184320
281,1001100010000,203,1220.70,0.166298
282,0101100010000,226,1220.70,0.185139
283,1101100010000,235,1220.70,0.192512
284,0011100010000,221,1220.70,0.181043
285,1011100010000,230,1220.70,0.188416
286,0111100010000,197,1220.70,0.161383
287,1111100010000,213,1220.70,0.174490
288,0000010010000,204,1220.70,0.167117
289,1000010010000,228,1220.70,0.186778
290,0100010010000,243,1220.70,0.199066
291,1100010010000,216,1220.70,0.176947
292,0010010010000,225,1220.70,0.184320
293,1010010010000,191,1220.70,0.156467
294,0110010010000,195,1220.70,0.159744
295,1110010010000,220,1220.70,0.180224
296,0001010010000,235,1220.70,0.192512
297,1001010010000,221,1220.70,0.181043
298,0101010010000,232,1220.70,0.190055
299,1101010010000,220,1220.70,0.180224
300,0011010010000,238,1220.70,0.194970
301,1011010010000,220,1220.70,0.180224
302,0111010010000,231,1220.70,0.189235
303,1111010010000,229,1220.70,0.187597
304,0000110010000,202,1220.70,0.165479
305,1000110010000,229,1220.70,0.187597
306,0100110010000,230,1220.70,0.188416
307,1100110010000,245,1220.70,0.200704
308,0010110010000,220,1220.70,0.180224
309,1010110010000,231,1220.70,0.189235
310,0110110010000,207,1220.70,0.169575
311,1110110010000,226,1220.70,0.185139
312,0001110010000,231,1220.70,0.189235
313,1001110010000,247,1220.70,0.202343
314,0101110010000,236,1220.70,0.193331
315,1101110010000,222,1220.70,0.181863
316,0011110010000,244,1220.70,0.199885
317,1011110010000,234,1220.70,0.191693
318,0111110010000,219,1220.70,0.179405
319,1111110010000,223,1220.70,0.182682
320,0000001010000,210,1220.70,0.172032
321,1000001010000,214,1220.70,0.175309
322,0100001010000,242,1220.70,0.198247
323,1100001010000,205,1220.70,0.167936
324,0010001010000,219,1220.70,0.179405
325,1010001010000,212,1220.70,0.173671
326,0110001010000,207,1220.70,0.169575
327,1110001010000,209,1220.70,0.171213
328,0001001010000,184,1220.70,0.150733
329,1001001010000,211,1220.70,0.172851
330,0101001010000,225,1220.70,0.184320
331,1101001010000,242,1220.70,0.198247
332,0011001010000,221,1220.70,0.181043
333,1011001010000,185,1220.70,0.151552
334,0111001010000,217,1220.70,0.177767
335,1111001010000,228,1220.70,0.186778
336,0000101010000,220,1220.70,0.180224
337,1000101010000,230,1220.70,0.188416
338,0100101010000,219,1220.70,0.179405
339,1100101010000,233,1220.70,0.190874
340,0010101010000,225,1220.70,0.184320
341,1010101010000,230,1220.70,0.188416
342,0110101010000,241,1220.70,0.197427
343,1110101010000,217,1220.70,0.177767
344,0001101010000,221,1220.70,0.181043
345,1001101010000,206,1220.70,0.168755
346,0101101010000,206,1220.70,0.168755
347,1101101010000,231,1220.70,0.189235
348,0011101010000,201,1220.70,0.164659
349,1011101010000,218,1220.70,0.178586
350,0111101010000,240,1220.70,0.196608
351,1111101010000,216,1220.70,0.176947
352,0000011010000,209,1220.70,0.171213
353,1000011010000,231,1220.70,0.189235
354,0100011010000,207,1220.70,0.169575
355,1100011010000,238,1220.70,0.194970
356,0010011010000,238,1220.70,0.194970
357,1010011010000,216,1220.70,0.176947
358,0110011010000,246,1220.70,0.201523
359,1110011010000,216,1220.70,0.176947
360,0001011010000,202,1220.70,0.165479
361,1001011010000,220,1220.70,0.180224
362,0101011010000,199,1220.70,0.163021
363,1101011010000,210,1220.70,0.172032
364,0011011010000,226,1220.70,0.185139
365,1011011010000,207,1220.70,0.169575
366,0111011010000,197,1220.70,0.161383
367,1111011010000,220,1220.70,0.180224
368,0000111010000,236,1220.70,0.193331
369,1000111010000,226,1220.70,0.185139
370,0100111010000,241,1220.70,0.197427
371,1100111010000,213,1220.70,0.174490
372,0010111010000,205,1220.70,0.167936
373,1010111010000,211,1220.70,0.172851
374,0110111010000,221,1220.70,0.181043
375,1110111010000,228,1220.70,0.186778
376,0001111010000,204,1220.70,0.167117
377,1001111010000,227,1220.70,0.185959
378,0101111010000,232,1220.70,0.190055
379,1101111010000,196,1220.70,0.160563
380,0011111010000,231,1220.70,0.189235
381,1011111010000,211,1220.70,0.172851
382,0111111010000,234,1220.70,0.191693
383,1111111010000,203,1220.70,0.166298
384,0000000110000,228,1220.70,0.186778
385,1000000110000,213,1220.70,0.174490
386,0100000110000,242,1220.70,0.198247
387,1100000110000,199,1220.70,0.163021
388,0010000110000,216,1220.70,0.176947
389,1010000110000,222,1220.70,0.181863
390,0110000110000,229,1220.70,0.187597
391,1110000110000,227,1220.70,0.185959
392,0001000110000,213,1220.70,0.174490
393,1001000110000,204,1220.70,0.167117
394,0101000110000,221,1220.70,0.181043
395,1101000110000,217,1220.70,0.177767
396,0011000110000,204,1220.70,0.167117
397,1011000110000,232,1220.70,0.190055
398,0111000110000,201,1220.70,0.164659
399,1111000110000,185,1220.70,0.151552
400,0000100110000,195,1220.70,0.159744
401,1000100110000,222,1220.70,0.181863
402,0100100110000,207,1220.70,0.169575
403,1100100110000,191,1220.70,0.156467
404,0010100110000,211,1220.70,0.172851
405,1010100110000,232,1220.70,0.190055
406,0110100110000,248,1220.70,0.203162
407,1110100110000,238,1220.70,0.194970
408,0001100110000,221,1220.70,0.181043
409,1001100110000,238,1220.70,0.194970
410,0101100110000,225,1220.70,0.184320
411,1101100110000,222,1220.70,0.181863
412,0011100110000,242,1220.70,0.198247
413,1011100110000,184,1220.70,0.150733
414,0111100110000,221,1220.70,0.181043
415,1111100110000,208,1220.70,0.170394
416,0000010110000,226,1220.70,0.185139
417,1000010110000,246,1220.70,0.201523
418,0100010110000,210,1220.70,0.172032
419,1100010110000,236,1220.70,0.193331
420,0010010110000,208,1220.70,0.170394
421,1010010110000,221,1220.70,0.181043
422,0110010110000,219,1220.70,0.179405
423,1110010110000,225,1220.70,0.184320
424,0001010110000,215,1220.70,0.176128
425,1001010110000,221,1220.70,0.181043
426,0101010110000,197,1220.70,0.161383
427,1101010110000,216,1220.70,0.176947
428,0011010110000,232,1220.70,0.190055
429,1011010110000,223,1220.70,0.182682
430,0111010110000,241,1220.70,0.197427
431,1111010110000,220,1220.70,0.180224
432,0000110110000,239,1220.70,0.195789
433,1000110110000,206,1220.70,0.168755
434,0100110110000,232,1220.70,0.190055
435,1100110110000,208,1220.70,0.170394
436,0010110110000,221,1220.70,0.181043
437,1010110110000,211,1220.70,0.172851
438,0110110110000,207,1220.70,0.169575
439,1110110110000,232,1220.70,0.190055
440,0001110110000,202,1220.70,0.165479
441,1001110110000,245,1220.70,0.200704
442,0101110110000,213,1220.70,0.174490
443,1101110110000,219,1220.70,0.179405
444,0011110110000,213,1220.70,0.174490
445,1011110110000,216,1220.70,0.176947
446,0111110110000,223,1220.70,0.182682
447,1111110110000,244,1220.70,0.199885
448,0000001110000,205,1220.70,0.167936
449,1000001110000,197,1220.70,0.161383
450,0100001110000,210,1220.70,0.172032
451,1100001110000,231,1220.70,0.189235
452,0010001110000,232,1220.70,0.190055
453,1010001110000,218,1220.70,0.178586
454,0110001110000,219,1220.70,0.179405
455,1110001110000,208,1220.70,0.170394
456,0001001110000,210,1220.70,0.172032
457,1001001110000,210,1220.70,0.172032
458,0101001110000,236,1220.70,0.193331
459,1101001110000,186,1220.70,0.152371
460,0011001110000,222,1220.70,0.181863
461,1011001110000,232,1220.70,0.190055
462,0111001110000,222,1220.70,0.181863
463,1111001110000,210,1220.70,0.172032
464,0000101110000,209,1220.70,0.171213
465,1000101110000,247,1220.70,0.202343
466,0100101110000,224,1220.70,0.183501
467,1100101110000,175,1220.70,0.143360
468,0010101110000,227,1220.70,0.185959
469,1010101110000,222,1220.70,0.181863
470,0110101110000,239,1220.70,0.195789
471,1110101110000,236,1220.70,0.193331
472,0001101110000,216,1220.70,0.176947
473,1001101110000,201,1220.70,0.164659
474,0101101110000,212,1220.70,0.173671
475,1101101110000,221,1220.70,0.181043
476,0011101110000,197,1220.70,0.161383
477,1011101110000,217,1220.70,0.177767
478,0111101110000,221,1220.70,0.181043
479,1111101110000,194,1220.70,0.158925
480,0000011110000,226,1220.70,0.185139
481,1000011110000,226,1220.70,0.185139
482,0100011110000,222,1220.70,0.181863
483,1100011110000,231,1220.70,0.189235
484,0010011110000,192,1220.70,0.157287
485,1010011110000,245,1220.70,0.200704
486,0110011110000,223,1220.70,0.182682
487,1110011110000,226,1220.70,0.185139
488,0001011110000,211,1220.70,0.172851
489,1001011110000,208,1220.70,0.170394
490,0101011110000,208,1220.70,0.170394
491,1101011110000,233,1220.70,0.190874
492,0011011110000,240,1220.70,0.196608
493,1011011110000,217,1220.70,0.177767
494,0111011110000,228,1220.70,0.186778
495,1111011110000,219,1220.70,0.179405
496,0000111110000,235,1220.70,0.192512
497,1000111110000,220,1220.70,0.180224
498,0100111110000,206,1220.70,0.168755
499,1100111110000,218,1220.70,0.178586
500,0010111110000,215,1220.70,0.176128
501,1010111110000,250,1220.70,0.204800
502,0110111110000,194,1220.70,0.158925
503,1110111110000,214,1220.70,0.175309
504,0001111110000,232,1220.70,0.190055
505,1001111110000,223,1220.70,0.182682
506,0101111110000,204,1220.70,0.167117
507,1101111110000,226,1220.70,0.185139
508,0011111110000,225,1220.70,0.184320
509,1011111110000,248,1220.70,0.203162
510,0111111110000,218,1220.70,0.178586
511,1111111110000,231,1220.70,0.189235
512,0000000001000,230,1220.70,0.188416
513,1000000001000,217,1220.70,0.177767
514,0100000001000,207,1220.70,0.169575
515,1100000001000,223,1220.70,0.182682
516,0010000001000,236,1220.70,0.193331
517,1010000001000,237,1220.70,0.194151
518,0110000001000,229,1220.70,0.187597
519,1110000001000,229,1220.70,0.187597
520,0001000001000,209,1220.70,0.171213
521,1001000001000,215,1220.70,0.176128
522,0101000001000,206,1220.70,0.168755
523,1101000001000,211,1220.70,0.172851
524,0011000001000,232,1220.70,0.190055
525,1011000001000,213,1220.70,0.174490
526,0111000001000,201,1220.70,0.164659
527,1111000001000,224,1220.70,0.183501
528,0000100001000,205,1220.70,0.167936
529,1000100001000,243,1220.70,0.199066
530,0100100001000,227,1220.70,0.185959
531,1100100001000,229,1220.70,0.187597
532,0010100001000,219,1220.70,0.179405
533,1010100001000,225,1220.70,0.184320
534,0110100001000,228,1220.70,0.186778
535,1110100001000,192,1220.70,0.157287
536,0001100001000,234,1220.70,0.191693
537,1001100001000,222,1220.70,0.181863
538,0101100001000,250,1220.70,0.204800
539,1101100001000,218,1220.70,0.178586
540,0011100001000,181,1220.70,0.148275
541,1011100001000,200,1220.70,0.163840
542,0111100001000,225,1220.70,0.184320
543,1111100001000,223,1220.70,0.182682
544,0000010001000,191,1220.70,0.156467
545,1000010001000,234,1220.70,0.191693
546,0100010001000,225,1220.70,0.184320
547,1100010001000,215,1220.70,0.176128
548,0010010001000,193,1220.70,0.158106
549,1010010001000,249,1220.70,0.203981
550,0110010001000,233,1220.70,0.190874
551,1110010001000,235,1220.70,0.192512
552,0001010001000,222,1220.70,0.181863
553,1001010001000,210,1220.70,0.172032
554,0101010001000,204,1220.70,0.167117
555,1101010001000,248,1220.70,0.203162
556,0011010001000,213,1220.70,0.174490
557,1011010001000,231,1220.70,0.189235
558,0111010001000,240,1220.70,0.196608
559,1111010001000,221,1220.70,0.181043
560,0000110001000,195,1220.70,0.159744
561,1000110001000,223,1220.70,0.182682
562,0100110001000,202,1220.70,0.165479
563,1100110001000,210,1220.70,0.172032
564,0010110001000,222,1220.70,0.181863
565,1010110001000,220,1220.70,0.180224
566,0110110001000,265,1220.70,0.217088
567,1110110001000,215,1220.70,0.176128
568,0001110001000,199,1220.70,0.163021
569,1001110001000,238,1220.70,0.194970
570,0101110001000,215,1220.70,0.176128
571,1101110001000,220,1220.70,0.180224
572,0011110001000,235,1220.70,0.192512
573,1011110001000,232,1220.70,0.190055
574,0111110001000,214,1220.70,0.175309
575,1111110001000,220,1220.70,0.180224
576,0000001001000,214,1220.70,0.175309
577,1000001001000,214,1220.70,0.175309
578,0100001001000,221,1220.70,0.181043
579,1100001001000,199,1220.70,0.163021
580,0010001001000,222,1220.70,0.181863
581,1010001001000,220,1220.70,0.180224
582,0110001001000,212,1220.70,0.173671
583,1110001001000,203,1220.70,0.166298
584,0001001001000,207,1220.70,0.169575
585,1001001001000,208,1220.70,0.170394
586,0101001001000,199,1220.70,0.163021
587,1101001001000,198,1220.70,0.162202
588,0011001001000,204,1220.70,0.167117
589,1011001001000,197,1220.70,0.161383
590,0111001001000,208,1220.70,0.170394
591,1111001001000,219,1220.70,0.179405
592,0000101001000,252,1220.70,0.206439
593,1000101001000,249,1220.70,0.203981
594,0100101001000,232,1220.70,0.190055
595,1100101001000,214,1220.70,0.175309
596,0010101001000,215,1220.70,0.176128
597,1010101001000,229,1220.70,0.187597
598,0110101001000,233,1220.70,0.190874
599,1110101001000,223,1220.70,0.182682
600,0001101001000,217,1220.70,0.177767
601,1001101001000,225,1220.70,0.184320
602,0101101001000,237,1220.70,0.194151
603,1101101001000,218,1220.70,0.178586
604,0011101001000,232,1220.70,0.190055
605,1011101001000,225,1220.70,0.184320
606,0111101001000,229,1220.70,0.187597
607,1111101001000,232,1220.70,0.190055
608,0000011001000,233,1220.70,0.190874
609,1000011001000,202,1220.70,0.165479
610,0100011001000,239,1220.70,0.195789
611,1100011001000,223,1220.70,0.182682
612,0010011001000,223,1220.70,0.182682
613,1010011001000,228,1220.70,0.186778
614,0110011001000,236,1220.70,0.193331
615,1110011001000,253,1220.70,0.207258
616,0001011001000,227,1220.70,0.185959
617,1001011001000,232,1220.70,0.190055
618,0101011001000,217,1220.70,0.177767
619,1101011001000,226,1220.70,0.185139
620,0011011001000,217,1220.70,0.177767
621,1011011001000,206,1220.70,0.168755
622,0111011001000,209,1220.70,0.171213
623,1111011001000,234,1220.70,0.191693
624,0000111001000,241,1220.70,0.197427
625,1000111001000,200,1220.70,0.163840
626,0100111001000,230,1220.70,0.188416
627,1100111001000,203,1220.70,0.166298
628,0010111001000,227,1220.70,0.185959
629,1010111001000,242,1220.70,0.198247
630,0110111001000,219,1220.70,0.179405
631,1110111001000,231,1220.70,0.189235
632,0001111001000,231,1220.70,0.189235
633,1001111001000,223,1220.70,0.182682
634,0101111001000,234,1220.70,0.191693
635,1101111001000,247,1220.70,0.202343
636,0011111001000,205,1220.70,0.167936
637,1011111001000,201,1220.70,0.164659
638,0111111001000,234,1220.70,0.191693
639,1111111001000,243,1220.70,0.199066
640,0000000101000,210,1220.70,0.172032
641,1000000101000,220,1220.70,0.180224
642,0100000101000,205,1220.70,0.167936
643,1100000101000,210,1220.70,0.172032
644,0010000101000,246,1220.70,0.201523
645,1010000101000,229,1220.70,0.187597
646,0110000101000,205,1220.70,0.167936
647,1110000101000,207,1220.70,0.169575
648,0001000101000,208,1220.70,0.170394
649,1001000101000,216,1220.70,0.176947
650,0101000101000,224,1220.70,0.183501
651,1101000101000,225,1220.70,0.184320
652,0011000101000,203,1220.70,0.166298
653,1011000101000,220,1220.70,0.180224
654,0111000101000,219,1220.70,0.179405
655,1111000101000,219,1220.70,0.179405
656,0000100101000,206,1220.70,0.168755
657,1000100101000,197,1220.70,0.161383
658,0100100101000,225,1220.70,0.184320
659,1100100101000,243,1220.70,0.199066
660,0010100101000,221,1220.70,0.181043
661,1010100101000,227,1220.70,0.185959
662,0110100101000,212,1220.70,0.173671
663,1110100101000,255,1220.70,0.208896
664,0001100101000,219,1220.70,0.179405
665,1001100101000,216,1220.70,0.176947
666,0101100101000,203,1220.70,0.166298
667,1101100101000,184,1220.70,0.150733
668,0011100101000,230,1220.70,0.188416
669,1011100101000,227,1220.70,0.185959
670,0111100101000,221,1220.70,0.181043
671,1111100101000,243,1220.70,0.199066
672,0000010101000,219,1220.70,0.179405
673,1000010101000,217,1220.70,0.177767
674,0100010101000,237,1220.70,0.194151
675,1100010101000,226,1220.70,0.185139
676,0010010101000,209,1220.70,0.171213
677,1010010101000,249,1220.70,0.203981
678,0110010101000,230,1220.70,0.188416
679,1110010101000,235,1220.70,0.192512
680,0001010101000,213,1220.70,0.174490
681,1001010101000,207,1220.70,0.169575
682,0101010101000,204,1220.70,0.167117
683,1101010101000,221,1220.70,0.181043
684,0011010101000,253,1220.70,0.207258
685,1011010101000,226,1220.70,0.185139
686,0111010101000,213,1220.70,0.174490
687,1111010101000,209,1220.70,0.171213
688,0000110101000,207,1220.70,0.169575
689,1000110101000,225,1220.70,0.184320
690,0100110101000,205,1220.70,0.167936
691,1100110101000,243,1220.70,0.199066
692,0010110101000,222,1220.70,0.181863
693,1010110101000,192,1220.70,0.157287
694,0110110101000,222,1220.70,0.181863
695,1110110101000,222,1220.70,0.181863
696,0001110101000,235,1220.70,0.192512
