pattern_value,pattern_bits,count,expected,ratio
73,10010010000,4879,4882.81,0.999220
74,01010010000,4918,4882.81,1.007207
75,11010010000,4886,4882.81,1.000654
76,00110010000,4870,4882.81,0.997377
77,10110010000,4960,4882.81,1.015809
78,01110010000,4961,4882.81,1.016014
79,11110010000,4903,4882.81,1.004135
80,00001010000,4734,4882.81,0.969524
81,10001010000,4756,4882.81,0.974030
82,01001010000,4800,4882.81,0.983041
83,11001010000,4788,4882.81,0.980583
84,00101010000,4833,4882.81,0.989799
85,10101010000,4914,4882.81,1.006388
86,01101010000,4855,4882.81,0.994305
87,11101010000,4992,4882.81,1.022363
88,00011010000,4850,4882.81,0.993281
89,10011010000,4930,4882.81,1.009665
90,01011010000,4738,4882.81,0.970343
91,11011010000,4831,4882.81,0.989390
92,00111010000,4899,4882.81,1.003316
93,10111010000,4844,4882.81,0.992052
94,01111010000,4897,4882.81,1.002907
95,11111010000,4839,4882.81,0.991028
96,00000110000,4887,4882.81,1.000859
97,10000110000,4831,4882.81,0.989390
98,01000110000,4915,4882.81,1.006593
99,11000110000,4942,4882.81,1.012123
100,00100110000,4871,4882.81,0.997582
101,10100110000,4934,4882.81,1.010484
102,01100110000,4824,4882.81,0.987956
103,11100110000,4749,4882.81,0.972596
104,00010110000,4875,4882.81,0.998401
105,10010110000,4941,4882.81,1.011918
106,01010110000,4718,4882.81,0.966247
107,11010110000,4959,4882.81,1.015604
108,00110110000,4922,4882.81,1.008027
109,10110110000,4825,4882.81,0.988161
110,01110110000,4860,4882.81,0.995329
111,11110110000,4859,4882.81,0.995124
112,00001110000,4932,4882.81,1.010075
113,10001110000,4855,4882.81,0.994305
114,01001110000,4950,4882.81,1.013761
115,11001110000,4813,4882.81,0.985703
116,00101110000,4770,4882.81,0.976897
117,10101110000,4935,4882.81,1.010689
118,01101110000,4942,4882.81,1.012123
119,11101110000,4719,4882.81,0.966452
120,00011110000,5040,4882.81,1.032193
121,10011110000,5014,4882.81,1.026868
122,01011110000,4775,4882.81,0.977921
123,11011110000,4902,4882.81,1.003931
124,00111110000,4970,4882.81,1.017857
125,10111110000,4779,4882.81,0.978740
126,01111110000,4889,4882.81,1.001268
127,11111110000,4888,4882.81,1.001063
128,00000001000,4865,4882.81,0.996353
129,10000001000,4911,4882.81,1.005774
130,01000001000,4878,4882.81,0.999015
131,11000001000,4791,4882.81,0.981198
132,00100001000,4940,4882.81,1.011713
133,10100001000,4863,4882.81,0.995943
134,01100001000,4932,4882.81,1.010075
135,11100001000,4818,4882.81,0.986727
136,00010001000,4779,4882.81,0.978740
137,10010001000,4859,4882.81,0.995124
138,01010001000,4962,4882.81,1.016219
139,11010001000,4805,4882.81,0.984065
140,00110001000,4771,4882.81,0.977102
141,10110001000,4870,4882.81,0.997377
142,01110001000,4873,4882.81,0.997991
143,11110001000,4885,4882.81,1.000449
144,00001001000,4907,4882.81,1.004955
145,10001001000,4864,4882.81,0.996148
146,01001001000,4826,4882.81,0.988366
147,11001001000,4827,4882.81,0.988571
148,00101001000,4856,4882.81,0.994510
149,10101001000,5006,4882.81,1.025230
150,01101001000,4770,4882.81,0.976897
151,11101001000,4864,4882.81,0.996148
152,00011001000,5010,4882.81,1.026049
153,10011001000,4861,4882.81,0.995534
154,01011001000,4949,4882.81,1.013556
155,11011001000,4916,4882.81,1.006798
156,00111001000,4924,4882.81,1.008436
157,10111001000,4957,4882.81,1.015195
158,01111001000,4851,4882.81,0.993486
159,11111001000,4914,4882.81,1.006388
160,00000101000,4777,4882.81,0.978331
161,10000101000,4778,4882.81,0.978535
162,01000101000,4872,4882.81,0.997787
163,11000101000,4813,4882.81,0.985703
164,00100101000,4811,4882.81,0.985294
165,10100101000,4902,4882.81,1.003931
166,01100101000,4788,4882.81,0.980583
167,11100101000,4848,4882.81,0.992871
168,00010101000,4889,4882.81,1.001268
169,10010101000,4936,4882.81,1.010894
170,01010101000,4750,4882.81,0.972801
171,11010101000,4887,4882.81,1.000859
172,00110101000,4915,4882.81,1.006593
173,10110101000,4918,4882.81,1.007207
174,01110101000,4886,4882.81,1.000654
175,11110101000,5032,4882.81,1.030555
176,00001101000,4788,4882.81,0.980583
177,10001101000,4961,4882.81,1.016014
178,01001101000,4919,4882.81,1.007412
179,11001101000,4868,4882.81,0.996967
180,00101101000,4887,4882.81,1.000859
181,10101101000,4801,4882.81,0.983246
182,01101101000,4757,4882.81,0.974235
183,11101101000,4848,4882.81,0.992871
184,00011101000,4864,4882.81,0.996148
185,10011101000,4948,4882.81,1.013351
186,01011101000,4778,4882.81,0.978535
187,11011101000,4823,4882.81,0.987751
188,00111101000,4821,4882.81,0.987342
189,10111101000,4952,4882.81,1.014171
190,01111101000,4876,4882.81,0.998606
191,11111101000,4866,4882.81,0.996558
192,00000011000,4838,4882.81,0.990823
193,10000011000,4874,4882.81,0.998196
194,01000011000,4857,4882.81,0.994715
195,11000011000,4977,4882.81,1.019291
196,00100011000,4796,4882.81,0.982222
197,10100011000,4927,4882.81,1.009051
198,01100011000,4931,4882.81,1.009870
199,11100011000,4975,4882.81,1.018881
200,00010011000,4901,4882.81,1.003726
201,10010011000,4825,4882.81,0.988161
202,01010011000,4829,4882.81,0.988980
203,11010011000,4918,4882.81,1.007207
204,00110011000,4692,4882.81,0.960923
205,10110011000,4941,4882.81,1.011918
206,01110011000,4841,4882.81,0.991438
207,11110011000,4773,4882.81,0.977511
208,00001011000,4764,4882.81,0.975668
209,10001011000,4884,4882.81,1.000244
210,01001011000,4922,4882.81,1.008027
211,11001011000,4945,4882.81,1.012737
212,00101011000,4837,4882.81,0.990619
213,10101011000,4839,4882.81,0.991028
214,01101011000,4974,4882.81,1.018676
215,11101011000,4928,4882.81,1.009255
216,00011011000,4983,4882.81,1.020519
217,10011011000,4955,4882.81,1.014785
218,01011011000,4895,4882.81,1.002497
219,11011011000,4927,4882.81,1.009051
220,00111011000,4778,4882.81,0.978535
221,10111011000,4864,4882.81,0.996148
222,01111011000,4858,4882.81,0.994919
223,11111011000,4861,4882.81,0.995534
224,00000111000,4826,4882.81,0.988366
225,10000111000,4945,4882.81,1.012737
226,01000111000,4949,4882.81,1.013556
227,11000111000,4857,4882.81,0.994715
228,00100111000,4934,4882.81,1.010484
229,10100111000,4971,4882.81,1.018062
230,01100111000,4925,4882.81,1.008641
231,11100111000,4833,4882.81,0.989799
232,00010111000,4779,4882.81,0.978740
233,10010111000,4770,4882.81,0.976897
234,01010111000,4893,4882.81,1.002087
235,11010111000,4971,4882.81,1.018062
236,00110111000,4950,4882.81,1.013761
237,10110111000,4880,4882.81,0.999425
238,01110111000,4825,4882.81,0.988161
239,11110111000,4861,4882.81,0.995534
240,00001111000,4912,4882.81,1.005979
241,10001111000,5043,4882.81,1.032807
242,01001111000,5030,4882.81,1.030145
243,11001111000,4968,4882.81,1.017447
244,00101111000,5012,4882.81,1.026459
245,10101111000,4780,4882.81,0.978945
246,01101111000,4945,4882.81,1.012737
247,11101111000,4910,4882.81,1.005569
248,00011111000,4983,4882.81,1.020519
249,10011111000,4941,4882.81,1.011918
250,01011111000,4827,4882.81,0.988571
251,11011111000,4845,4882.81,0.992257
252,00111111000,4858,4882.81,0.994919
253,10111111000,4891,4882.81,1.001678
254,01111111000,4823,4882.81,0.987751
255,11111111000,4848,4882.81,0.992871
256,00000000100,4886,4882.81,1.000654
257,10000000100,4833,4882.81,0.989799
258,01000000100,4945,4882.81,1.012737
259,11000000100,4795,4882.81,0.982017
260,00100000100,4898,4882.81,1.003111
261,10100000100,4841,4882.81,0.991438
262,01100000100,4898,4882.81,1.003111
263,11100000100,4852,4882.81,0.993691
264,00010000100,4922,4882.81,1.008027
265,10010000100,4899,4882.81,1.003316
266,01010000100,4808,4882.81,0.984679
267,11010000100,4938,4882.81,1.011303
268,00110000100,4920,4882.81,1.007617
269,10110000100,4809,4882.81,0.984884
270,01110000100,4819,4882.81,0.986932
271,11110000100,4973,4882.81,1.018471
272,00001000100,4805,4882.81,0.984065
273,10001000100,4864,4882.81,0.996148
274,01001000100,4810,4882.81,0.985089
275,11001000100,4921,4882.81,1.007822
276,00101000100,4972,4882.81,1.018267
277,10101000100,4828,4882.81,0.988775
278,01101000100,4964,4882.81,1.016628
279,11101000100,4836,4882.81,0.990414
280,00011000100,4816,4882.81,0.986318
281,10011000100,4812,4882.81,0.985499
282,01011000100,4932,4882.81,1.010075
283,11011000100,4854,4882.81,0.994100
284,00111000100,4905,4882.81,1.004545
285,10111000100,4752,4882.81,0.973211
286,01111000100,4904,4882.81,1.004340
287,11111000100,4879,4882.81,0.999220
288,00000100100,4830,4882.81,0.989185
289,10000100100,4886,4882.81,1.000654
290,01000100100,4825,4882.81,0.988161
291,11000100100,4831,4882.81,0.989390
292,00100100100,4846,4882.81,0.992462
293,10100100100,4812,4882.81,0.985499
294,01100100100,4842,4882.81,0.991643
295,11100100100,4814,4882.81,0.985908
296,00010100100,4870,4882.81,0.997377
297,10010100100,4855,4882.81,0.994305
298,01010100100,4921,4882.81,1.007822
299,11010100100,4887,4882.81,1.000859
300,00110100100,4798,4882.81,0.982631
301,10110100100,4932,4882.81,1.010075
302,01110100100,4835,4882.81,0.990209
303,11110100100,4839,4882.81,0.991028
304,00001100100,4881,4882.81,0.999630
305,10001100100,4977,4882.81,1.019291
306,01001100100,4849,4882.81,0.993076
307,11001100100,4844,4882.81,0.992052
308,00101100100,5017,4882.81,1.027483
309,10101100100,4955,4882.81,1.014785
310,01101100100,4877,4882.81,0.998811
311,11101100100,4895,4882.81,1.002497
312,00011100100,4839,4882.81,0.991028
313,10011100100,4807,4882.81,0.984475
314,01011100100,4984,4882.81,1.020724
315,11011100100,4889,4882.81,1.001268
316,00111100100,4793,4882.81,0.981607
317,10111100100,4906,4882.81,1.004750
318,01111100100,4885,4882.81,1.000449
319,11111100100,4913,4882.81,1.006183
320,00000010100,4823,4882.81,0.987751
321,10000010100,4765,4882.81,0.975873
322,01000010100,4859,4882.81,0.995124
323,11000010100,4845,4882.81,0.992257
324,00100010100,4884,4882.81,1.000244
325,10100010100,4826,4882.81,0.988366
326,01100010100,4943,4882.81,1.012327
327,11100010100,4865,4882.81,0.996353
328,00010010100,4867,4882.81,0.996763
329,10010010100,4843,4882.81,0.991847
330,01010010100,4925,4882.81,1.008641
331,11010010100,4825,4882.81,0.988161
332,00110010100,4889,4882.81,1.001268
333,10110010100,4871,4882.81,0.997582
334,01110010100,4789,4882.81,0.980788
335,11110010100,4908,4882.81,1.005159
336,00001010100,4844,4882.81,0.992052
337,10001010100,4966,4882.81,1.017038
338,01001010100,4777,4882.81,0.978331
339,11001010100,4955,4882.81,1.014785
340,00101010100,4781,4882.81,0.979150
341,10101010100,4887,4882.81,1.000859
342,01101010100,4867,4882.81,0.996763
343,11101010100,4956,4882.81,1.014990
344,00011010100,4958,4882.81,1.015399
345,10011010100,4835,4882.81,0.990209
346,01011010100,4914,4882.81,1.006388
347,11011010100,4911,4882.81,1.005774
348,00111010100,4822,4882.81,0.987547
349,10111010100,4941,4882.81,1.011918
350,01111010100,5015,4882.81,1.027073
351,11111010100,4927,4882.81,1.009051
352,00000110100,4821,4882.81,0.987342
353,10000110100,4756,4882.81,0.974030
354,01000110100,4838,4882.81,0.990823
355,11000110100,4918,4882.81,1.007207
356,00100110100,4772,4882.81,0.977307
357,10100110100,4976,4882.81,1.019086
358,01100110100,4906,4882.81,1.004750
359,11100110100,4781,4882.81,0.979150
360,00010110100,4927,4882.81,1.009051
361,10010110100,4955,4882.81,1.014785
362,01010110100,4780,4882.81,0.978945
363,11010110100,4867,4882.81,0.996763
364,00110110100,4951,4882.81,1.013966
365,10110110100,4835,4882.81,0.990209
366,01110110100,4954,4882.81,1.014580
367,11110110100,4763,4882.81,0.975463
368,00001110100,4990,4882.81,1.021953
369,10001110100,4848,4882.81,0.992871
370,01001110100,4881,4882.81,0.999630
371,11001110100,4907,4882.81,1.004955
372,00101110100,4801,4882.81,0.983246
373,10101110100,4778,4882.81,0.978535
374,01101110100,4812,4882.81,0.985499
375,11101110100,4941,4882.81,1.011918
376,00011110100,4802,4882.81,0.983451
377,10011110100,4918,4882.81,1.007207
378,01011110100,4848,4882.81,0.992871
379,11011110100,4994,4882.81,1.022772
380,00111110100,4922,4882.81,1.008027
381,10111110100,4886,4882.81,1.000654
382,01111110100,4992,4882.81,1.022363
383,11111110100,4784,4882.81,0.979764
384,00000001100,4876,4882.81,0.998606
385,10000001100,4849,4882.81,0.993076
386,01000001100,4897,4882.81,1.002907
387,11000001100,4814,4882.81,0.985908
388,00100001100,4862,4882.81,0.995739
389,10100001100,4888,4882.81,1.001063
390,01100001100,4897,4882.81,1.002907
391,11100001100,4986,4882.81,1.021134
392,00010001100,4867,4882.81,0.996763
393,10010001100,4871,4882.81,0.997582
394,01010001100,4938,4882.81,1.011303
395,11010001100,4875,4882.81,0.998401
396,00110001100,4889,4882.81,1.001268
397,10110001100,4993,4882.81,1.022567
398,01110001100,4859,4882.81,0.995124
399,11110001100,4897,4882.81,1.002907
400,00001001100,4920,4882.81,1.007617
401,10001001100,4829,4882.81,0.988980
402,01001001100,4894,4882.81,1.002292
403,11001001100,4831,4882.81,0.989390
404,00101001100,4806,4882.81,0.984270
405,10101001100,4827,4882.81,0.988571
406,01101001100,4885,4882.81,1.000449
407,11101001100,4990,4882.81,1.021953
408,00011001100,4772,4882.81,0.977307
409,10011001100,4865,4882.81,0.996353
410,01011001100,4876,4882.81,0.998606
411,11011001100,4951,4882.81,1.013966
412,00111001100,4903,4882.81,1.004135
413,10111001100,4747,4882.81,0.972187
414,01111001100,4695,4882.81,0.961537
415,11111001100,4809,4882.81,0.984884
416,00000101100,4798,4882.81,0.982631
417,10000101100,4896,4882.81,1.002702
418,01000101100,4807,4882.81,0.984475
419,11000101100,5069,4882.81,1.038132
420,00100101100,4914,4882.81,1.006388
421,10100101100,4918,4882.81,1.007207
422,01100101100,4798,4882.81,0.982631
423,11100101100,4961,4882.81,1.016014
424,00010101100,4899,4882.81,1.003316
425,10010101100,4813,4882.81,0.985703
426,01010101100,4798,4882.81,0.982631
427,11010101100,5019,4882.81,1.027892
428,00110101100,5000,4882.81,1.024001
429,10110101100,4886,4882.81,1.000654
430,01110101100,5039,4882.81,1.031988
431,11110101100,4906,4882.81,1.004750
432,00001101100,4951,4882.81,1.013966
433,10001101100,4874,4882.81,0.998196
434,01001101100,4876,4882.81,0.998606
435,11001101100,4865,4882.81,0.996353
436,00101101100,4905,4882.81,1.004545
437,10101101100,4911,4882.81,1.005774
438,01101101100,4837,4882.81,0.990619
439,11101101100,4919,4882.81,1.007412
440,00011101100,4742,4882.81,0.971163
441,10011101100,4962,4882.81,1.016219
442,01011101100,4885,4882.81,1.000449
443,11011101100,4885,4882.81,1.000449
444,00111101100,4807,4882.81,0.984475
445,10111101100,4931,4882.81,1.009870
446,01111101100,4892,4882.81,1.001883
447,11111101100,4862,4882.81,0.995739
448,00000011100,4923,4882.81,1.008231
449,10000011100,4817,4882.81,0.986523
450,01000011100,4860,4882.81,0.995329
451,11000011100,4796,4882.81,0.982222
452,00100011100,4823,4882.81,0.987751
453,10100011100,4857,4882.81,0.994715
454,01100011100,4961,4882.81,1.016014
455,11100011100,4847,4882.81,0.992667
456,00010011100,4908,4882.81,1.005159
457,10010011100,4806,4882.81,0.984270
458,01010011100,4940,4882.81,1.011713
459,11010011100,4935,4882.81,1.010689
460,00110011100,4895,4882.81,1.002497
461,10110011100,4898,4882.81,1.003111
462,01110011100,4852,4882.81,0.993691
463,11110011100,4934,4882.81,1.010484
464,00001011100,4850,4882.81,0.993281
465,10001011100,4837,4882.81,0.990619
466,01001011100,4740,4882.81,0.970753
467,11001011100,4714,4882.81,0.965428
468,00101011100,4898,4882.81,1.003111
469,10101011100,4880,4882.81,0.999425
470,01101011100,4953,4882.81,1.014375
471,11101011100,4963,4882.81,1.016423
472,00011011100,4884,4882.81,1.000244
473,10011011100,4895,4882.81,1.002497
474,01011011100,4884,4882.81,1.000244
475,11011011100,5007,4882.81,1.025435
476,00111011100,4896,4882.81,1.002702
477,10111011100,4940,4882.81,1.011713
478,01111011100,4867,4882.81,0.996763
479,11111011100,4771,4882.81,0.977102
480,00000111100,4916,4882.81,1.006798
481,10000111100,4820,4882.81,0.987137
482,01000111100,5009,4882.81,1.025844
483,11000111100,4908,4882.81,1.005159
484,00100111100,4943,4882.81,1.012327
485,10100111100,4914,4882.81,1.006388
486,01100111100,4950,4882.81,1.013761
487,11100111100,4818,4882.81,0.986727
488,00010111100,4936,4882.81,1.010894
489,10010111100,4992,4882.81,1.022363
490,01010111100,4960,4882.81,1.015809
491,11010111100,4857,4882.81,0.994715
492,00110111100,4889,4882.81,1.001268
493,10110111100,4933,4882.81,1.010279
494,01110111100,4937,4882.81,1.011099
495,11110111100,4795,4882.81,0.982017
496,00001111100,4969,4882.81,1.017652
497,10001111100,4932,4882.81,1.010075
498,01001111100,4811,4882.81,0.985294
499,11001111100,4906,4882.81,1.004750
500,00101111100,4910,4882.81,1.005569
501,10101111100,4780,4882.81,0.978945
502,01101111100,4951,4882.81,1.013966
503,11101111100,4802,4882.81,0.983451
504,00011111100,4883,4882.81,1.000039
505,10011111100,4879,4882.81,0.999220
506,01011111100,4891,4882.81,1.001678
507,11011111100,4900,4882.81,1.003521
508,00111111100,4829,4882.81,0.988980
509,10111111100,4860,4882.81,0.995329
510,01111111100,4862,4882.81,0.995739
511,11111111100,4761,4882.81,0.975054
512,00000000010,4957,4882.81,1.015195
513,10000000010,4877,4882.81,0.998811
514,01000000010,4856,4882.81,0.994510
515,11000000010,4738,4882.81,0.970343
516,00100000010,4931,4882.81,1.009870
517,10100000010,4806,4882.81,0.984270
518,01100000010,4909,4882.81,1.005364
519,11100000010,4837,4882.81,0.990619
520,00010000010,4860,4882.81,0.995329
521,10010000010,4944,4882.81,1.012532
522,01010000010,4730,4882.81,0.968705
523,11010000010,4875,4882.81,0.998401
524,00110000010,4823,4882.81,0.987751
525,10110000010,4951,4882.81,1.013966
526,01110000010,4792,4882.81,0.981403
527,11110000010,4882,4882.81,0.999835
528,00001000010,4856,4882.81,0.994510
529,10001000010,4921,4882.81,1.007822
530,01001000010,4932,4882.81,1.010075
531,11001000010,4928,4882.81,1.009255
532,00101000010,4748,4882.81,0.972391
533,10101000010,4911,4882.81,1.005774
534,01101000010,4875,4882.81,0.998401
535,11101000010,4845,4882.81,0.992257
536,00011000010,4909,4882.81,1.005364
537,10011000010,4903,4882.81,1.004135
538,01011000010,4865,4882.81,0.996353
539,11011000010,4843,4882.81,0.991847
540,00111000010,4855,4882.81,0.994305
541,10111000010,4772,4882.81,0.977307
542,01111000010,4951,4882.81,1.013966
543,11111000010,4961,4882.81,1.016014
544,00000100010,4838,4882.81,0.990823
545,10000100010,4864,4882.81,0.996148
546,01000100010,4785,4882.81,0.979969
547,11000100010,4850,4882.81,0.993281
548,00100100010,4842,4882.81,0.991643
549,10100100010,4847,4882.81,0.992667
550,01100100010,4959,4882.81,1.015604
551,11100100010,4867,4882.81,0.996763
552,00010100010,4921,4882.81,1.007822
553,10010100010,4845,4882.81,0.992257
554,01010100010,4771,4882.81,0.977102
555,11010100010,4887,4882.81,1.000859
556,00110100010,4873,4882.81,0.997991
557,10110100010,4841,4882.81,0.991438
558,01110100010,4844,4882.81,0.992052
559,11110100010,4962,4882.81,1.016219
560,00001100010,4977,4882.81,1.019291
561,10001100010,4822,4882.81,0.987547
562,01001100010,4797,4882.81,0.982427
563,11001100010,4831,4882.81,0.989390
564,00101100010,4816,4882.81,0.986318
565,10101100010,4949,4882.81,1.013556
566,01101100010,5124,4882.81,1.049396
567,11101100010,4803,4882.81,0.983655
568,00011100010,4917,4882.81,1.007003
569,10011100010,4925,4882.81,1.008641
570,01011100010,4828,4882.81,0.988775
571,11011100010,4863,4882.81,0.995943
572,00111100010,4830,4882.81,0.989185
573,10111100010,4940,4882.81,1.011713
574,01111100010,4933,4882.81,1.010279
575,11111100010,4896,4882.81,1.002702
576,00000010010,4790,4882.81,0.980993
577,10000010010,4881,4882.81,0.999630
578,01000010010,4921,4882.81,1.007822
579,11000010010,4832,4882.81,0.989595
580,00100010010,4773,4882.81,0.977511
581,10100010010,5002,4882.81,1.024411
582,01100010010,4844,4882.81,0.992052
583,11100010010,4881,4882.81,0.999630
584,00010010010,4834,4882.81,0.990004
585,10010010010,4799,4882.81,0.982836
586,01010010010,4789,4882.81,0.980788
587,11010010010,4933,4882.81,1.010279
588,00110010010,4900,4882.81,1.003521
589,10110010010,4818,4882.81,0.986727
590,01110010010,4839,4882.81,0.991028
591,11110010010,4742,4882.81,0.971163
592,00001010010,4887,4882.81,1.000859
593,10001010010,4963,4882.81,1.016423
594,01001010010,4758,4882.81,0.974439
595,11001010010,4957,4882.81,1.015195
596,00101010010,4749,4882.81,0.972596
597,10101010010,4994,4882.81,1.022772
598,01101010010,4867,4882.81,0.996763
599,11101010010,4896,4882.81,1.002702
600,00011010010,4743,4882.81,0.971367
601,10011010010,4859,4882.81,0.995124
602,01011010010,4926,4882.81,1.008846
603,11011010010,4978,4882.81,1.019495
604,00111010010,4874,4882.81,0.998196
605,10111010010,4870,4882.81,0.997377
606,01111010010,4789,4882.81,0.980788
607,11111010010,4911,4882.81,1.005774
608,00000110010,4902,4882.81,1.003931
609,10000110010,4826,4882.81,0.988366
610,01000110010,4993,4882.81,1.022567
611,11000110010,4884,4882.81,1.000244
612,00100110010,4928,4882.81,1.009255
613,10100110010,4842,4882.81,0.991643
614,01100110010,4919,4882.81,1.007412
615,11100110010,4855,4882.81,0.994305
616,00010110010,4984,4882.81,1.020724
617,10010110010,4897,4882.81,1.002907
618,01010110010,4949,4882.81,1.013556
619,11010110010,4948,4882.81,1.013351
620,00110110010,4771,4882.81,0.977102
621,10110110010,4948,4882.81,1.013351
622,01110110010,4877,4882.81,0.998811
623,11110110010,4827,4882.81,0.988571
624,00001110010,4869,4882.81,0.997172
625,10001110010,4841,4882.81,0.991438
626,01001110010,4820,4882.81,0.987137
627,11001110010,4863,4882.81,0.995943
628,00101110010,4840,4882.81,0.991233
629,10101110010,4901,4882.81,1.003726
630,01101110010,4959,4882.81,1.015604
631,11101110010,4953,4882.81,1.014375
632,00011110010,4824,4882.81,0.987956
633,10011110010,4775,4882.81,0.977921
634,01011110010,4925,4882.81,1.008641
635,11011110010,4888,4882.81,1.001063
636,00111110010,4874,4882.81,0.998196
637,10111110010,4850,4882.81,0.993281
638,01111110010,4969,4882.81,1.017652
639,11111110010,4860,4882.81,0.995329
640,00000001010,4799,4882.81,0.982836
641,10000001010,4910,4882.81,1.005569
642,01000001010,4855,4882.81,0.994305
643,11000001010,4801,4882.81,0.983246
644,00100001010,4863,4882.81,0.995943
645,10100001010,4771,4882.81,0.977102
646,01100001010,4900,4882.81,1.003521
647,11100001010,4857,4882.81,0.994715
648,00010001010,4882,4882.81,0.999835
649,10010001010,4874,4882.81,0.998196
650,01010001010,4907,4882.81,1.004955
651,11010001010,4903,4882.81,1.004135
652,00110001010,4913,4882.81,1.006183
653,10110001010,4994,4882.81,1.022772
654,01110001010,4994,4882.81,1.022772
655,11110001010,4787,4882.81,0.980379
656,00001001010,4876,4882.81,0.998606
657,10001001010,4884,4882.81,1.000244
658,01001001010,4782,4882.81,0.979355
659,11001001010,4790,4882.81,0.980993
660,00101001010,4853,4882.81,0.993895
661,10101001010,4795,4882.81,0.982017
662,01101001010,4817,4882.81,0.986523
663,11101001010,4868,4882.81,0.996967
664,00011001010,4894,4882.81,1.002292
665,10011001010,4963,4882.81,1.016423
666,01011001010,4936,4882.81,1.010894
667,11011001010,4786,4882.81,0.980174
668,00111001010,4841,4882.81,0.991438
669,10111001010,4865,4882.81,0.996353
670,01111001010,4834,4882.81,0.990004
671,11111001010,4883,4882.81,1.000039
672,00000101010,4903,4882.81,1.004135
673,10000101010,4786,4882.81,0.980174
674,01000101010,4908,4882.81,1.005159
675,11000101010,4925,4882.81,1.008641
676,00100101010,4801,4882.81,0.983246
677,10100101010,4732,4882.81,0.969115
678,01100101010,4876,4882.81,0.998606
679,11100101010,4891,4882.81,1.001678
680,00010101010,4871,4882.81,0.997582
681,10010101010,4746,4882.81,0.971982
682,01010101010,4899,4882.81,1.003316
683,11010101010,4949,4882.81,1.013556
684,00110101010,4944,4882.81,1.012532
685,10110101010,4823,4882.81,0.987751
686,01110101010,4904,4882.81,1.004340
687,11110101010,4921,4882.81,1.007822
688,00001101010,4976,4882.81,1.019086
689,10001101010,4891,4882.81,1.001678
690,01001101010,4881,4882.81,0.999630
691,11001101010,4874,4882.81,0.998196
692,00101101010,4928,4882.81,1.009255
693,10101101010,4947,4882.81,1.013147
694,01101101010,4868,4882.81,0.996967
695,11101101010,4908,4882.81,1.005159
696,00011101010,4881,4882.81,0.999630
