pattern_value,pattern_bits,count,expected,ratio
125,10111110,39122,39062.47,1.001524
126,01111110,38975,39062.47,0.997761
127,11111110,38953,39062.47,0.997197
128,00000001,39073,39062.47,1.000270
129,10000001,38909,39062.47,0.996071
130,01000001,38948,39062.47,0.997069
131,11000001,38938,39062.47,0.996813
132,00100001,39080,39062.47,1.000449
133,10100001,38813,39062.47,0.993613
134,01100001,38804,39062.47,0.993383
135,11100001,39351,39062.47,1.007386
136,00010001,38742,39062.47,0.991796
137,10010001,39031,39062.47,0.999194
138,01010001,39130,39062.47,1.001729
139,11010001,38929,39062.47,0.996583
140,00110001,38942,39062.47,0.996916
141,10110001,39255,39062.47,1.004929
142,01110001,39253,39062.47,1.004878
143,11110001,39359,39062.47,1.007591
144,00001001,39038,39062.47,0.999373
145,10001001,39050,39062.47,0.999681
146,01001001,38703,39062.47,0.990797
147,11001001,38929,39062.47,0.996583
148,00101001,39138,39062.47,1.001934
149,10101001,39143,39062.47,1.002062
150,01101001,38971,39062.47,0.997658
151,11101001,39176,39062.47,1.002906
152,00011001,39083,39062.47,1.000526
153,10011001,38880,39062.47,0.995329
154,01011001,39428,39062.47,1.009358
155,11011001,38983,39062.47,0.997965
156,00111001,38812,39062.47,0.993588
157,10111001,39051,39062.47,0.999706
158,01111001,38977,39062.47,0.997812
159,11111001,38910,39062.47,0.996097
160,00000101,38820,39062.47,0.993793
161,10000101,38987,39062.47,0.998068
162,01000101,38796,39062.47,0.993178
163,11000101,39397,39062.47,1.008564
164,00100101,38892,39062.47,0.995636
165,10100101,39084,39062.47,1.000551
166,01100101,39055,39062.47,0.999809
167,11100101,38995,39062.47,0.998273
168,00010101,39200,39062.47,1.003521
169,10010101,38750,39062.47,0.992001
170,01010101,38846,39062.47,0.994458
171,11010101,39301,39062.47,1.006106
172,00110101,39462,39062.47,1.010228
173,10110101,39212,39062.47,1.003828
174,01110101,39268,39062.47,1.005262
175,11110101,39387,39062.47,1.008308
176,00001101,39211,39062.47,1.003802
177,10001101,39311,39062.47,1.006362
178,01001101,39202,39062.47,1.003572
179,11001101,39138,39062.47,1.001934
180,00101101,39165,39062.47,1.002625
181,10101101,39097,39062.47,1.000884
182,01101101,38940,39062.47,0.996865
183,11101101,39154,39062.47,1.002343
184,00011101,39069,39062.47,1.000167
185,10011101,38987,39062.47,0.998068
186,01011101,39143,39062.47,1.002062
187,11011101,39224,39062.47,1.004135
188,00111101,38991,39062.47,0.998170
189,10111101,39259,39062.47,1.005031
190,01111101,39175,39062.47,1.002881
191,11111101,39063,39062.47,1.000014
192,00000011,39071,39062.47,1.000218
193,10000011,39029,39062.47,0.999143
194,01000011,38877,39062.47,0.995252
195,11000011,39096,39062.47,1.000858
196,00100011,38921,39062.47,0.996378
197,10100011,39115,39062.47,1.001345
198,01100011,39078,39062.47,1.000398
199,11100011,39480,39062.47,1.010689
200,00010011,39164,39062.47,1.002599
201,10010011,38978,39062.47,0.997837
202,01010011,39210,39062.47,1.003777
203,11010011,39197,39062.47,1.003444
204,00110011,38814,39062.47,0.993639
205,10110011,39210,39062.47,1.003777
206,01110011,38817,39062.47,0.993716
207,11110011,38922,39062.47,0.996404
208,00001011,39051,39062.47,0.999706
209,10001011,38939,39062.47,0.996839
210,01001011,39311,39062.47,1.006362
211,11001011,39048,39062.47,0.999629
212,00101011,39128,39062.47,1.001678
213,10101011,39090,39062.47,1.000705
214,01101011,39401,39062.47,1.008666
215,11101011,39304,39062.47,1.006183
216,00011011,39368,39062.47,1.007822
217,10011011,39264,39062.47,1.005159
218,01011011,39184,39062.47,1.003111
219,11011011,38928,39062.47,0.996557
220,00111011,38918,39062.47,0.996301
221,10111011,39279,39062.47,1.005543
222,01111011,38915,39062.47,0.996225
223,11111011,39040,39062.47,0.999425
224,00000111,39052,39062.47,0.999732
225,10000111,38741,39062.47,0.991770
226,01000111,38816,39062.47,0.993690
227,11000111,39278,39062.47,1.005518
228,00100111,39096,39062.47,1.000858
229,10100111,39269,39062.47,1.005287
230,01100111,38952,39062.47,0.997172
231,11100111,39055,39062.47,0.999809
232,00010111,39017,39062.47,0.998836
233,10010111,39006,39062.47,0.998554
234,01010111,39120,39062.47,1.001473
235,11010111,39346,39062.47,1.007258
236,00110111,39445,39062.47,1.009793
237,10110111,39221,39062.47,1.004058
238,01110111,39076,39062.47,1.000346
239,11110111,38956,39062.47,0.997274
240,00001111,38693,39062.47,0.990541
241,10001111,39241,39062.47,1.004570
242,01001111,39212,39062.47,1.003828
243,11001111,39005,39062.47,0.998529
244,00101111,39386,39062.47,1.008282
245,10101111,39125,39062.47,1.001601
246,01101111,39365,39062.47,1.007745
247,11101111,38965,39062.47,0.997505
248,00011111,38823,39062.47,0.993869
249,10011111,39059,39062.47,0.999911
250,01011111,39161,39062.47,1.002522
251,11011111,39122,39062.47,1.001524
252,00111111,38767,39062.47,0.992436
253,10111111,39161,39062.47,1.002522
254,01111111,38953,39062.47,0.997197
255,11111111,39174,39062.47,1.002855
