pattern_value,pattern_bits,count,expected,ratio
111,111101100000000,51,305.18,0.167117
112,000011100000000,46,305.18,0.150733
113,100011100000000,73,305.18,0.239207
114,010011100000000,56,305.18,0.183501
115,110011100000000,61,305.18,0.199885
116,001011100000000,55,305.18,0.180224
117,101011100000000,59,305.18,0.193331
118,011011100000000,40,305.18,0.131072
119,111011100000000,65,305.18,0.212992
120,000111100000000,68,305.18,0.222823
121,100111100000000,45,305.18,0.147456
122,010111100000000,56,305.18,0.183501
123,110111100000000,58,305.18,0.190055
124,001111100000000,60,305.18,0.196608
125,101111100000000,48,305.18,0.157287
126,011111100000000,46,305.18,0.150733
127,111111100000000,61,305.18,0.199885
128,000000010000000,61,305.18,0.199885
129,100000010000000,62,305.18,0.203162
130,010000010000000,64,305.18,0.209715
131,110000010000000,54,305.18,0.176947
132,001000010000000,56,305.18,0.183501
133,101000010000000,42,305.18,0.137626
134,011000010000000,60,305.18,0.196608
135,111000010000000,50,305.18,0.163840
136,000100010000000,50,305.18,0.163840
137,100100010000000,60,305.18,0.196608
138,010100010000000,57,305.18,0.186778
139,110100010000000,61,305.18,0.199885
140,001100010000000,54,305.18,0.176947
141,101100010000000,60,305.18,0.196608
142,011100010000000,41,305.18,0.134349
143,111100010000000,43,305.18,0.140903
144,000010010000000,60,305.18,0.196608
145,100010010000000,53,305.18,0.173671
146,010010010000000,56,305.18,0.183501
147,110010010000000,59,305.18,0.193331
148,001010010000000,52,305.18,0.170394
149,101010010000000,48,305.18,0.157287
150,011010010000000,65,305.18,0.212992
151,111010010000000,59,305.18,0.193331
152,000110010000000,72,305.18,0.235930
153,100110010000000,60,305.18,0.196608
154,010110010000000,53,305.18,0.173671
155,110110010000000,52,305.18,0.170394
156,001110010000000,69,305.18,0.226100
157,101110010000000,50,305.18,0.163840
158,011110010000000,56,305.18,0.183501
159,111110010000000,54,305.18,0.176947
160,000001010000000,62,305.18,0.203162
161,100001010000000,63,305.18,0.206439
162,010001010000000,44,305.18,0.144179
163,110001010000000,49,305.18,0.160563
164,001001010000000,51,305.18,0.167117
165,101001010000000,52,305.18,0.170394
166,011001010000000,50,305.18,0.163840
167,111001010000000,55,305.18,0.180224
168,000101010000000,52,305.18,0.170394
169,100101010000000,65,305.18,0.212992
170,010101010000000,66,305.18,0.216269
171,110101010000000,56,305.18,0.183501
172,001101010000000,42,305.18,0.137626
173,101101010000000,54,305.18,0.176947
174,011101010000000,50,305.18,0.163840
175,111101010000000,65,305.18,0.212992
176,000011010000000,54,305.18,0.176947
177,100011010000000,44,305.18,0.144179
178,010011010000000,54,305.18,0.176947
179,110011010000000,61,305.18,0.199885
180,001011010000000,55,305.18,0.180224
181,101011010000000,51,305.18,0.167117
182,011011010000000,57,305.18,0.186778
183,111011010000000,48,305.18,0.157287
184,000111010000000,54,305.18,0.176947
185,100111010000000,63,305.18,0.206439
186,010111010000000,59,305.18,0.193331
187,110111010000000,57,305.18,0.186778
188,001111010000000,60,305.18,0.196608
189,101111010000000,57,305.18,0.186778
190,011111010000000,63,305.18,0.206439
191,111111010000000,61,305.18,0.199885
192,000000110000000,53,305.18,0.173671
193,100000110000000,51,305.18,0.167117
194,010000110000000,53,305.18,0.173671
195,110000110000000,51,305.18,0.167117
196,001000110000000,59,305.18,0.193331
197,101000110000000,56,305.18,0.183501
198,011000110000000,63,305.18,0.206439
199,111000110000000,56,305.18,0.183501
200,000100110000000,56,305.18,0.183501
201,100100110000000,42,305.18,0.137626
202,010100110000000,57,305.18,0.186778
203,110100110000000,57,305.18,0.186778
204,001100110000000,50,305.18,0.163840
205,101100110000000,66,305.18,0.216269
206,011100110000000,63,305.18,0.206439
207,111100110000000,62,305.18,0.203162
208,000010110000000,56,305.18,0.183501
209,100010110000000,48,305.18,0.157287
210,010010110000000,51,305.18,0.167117
211,110010110000000,62,305.18,0.203162
212,001010110000000,50,305.18,0.163840
213,101010110000000,58,305.18,0.190055
214,011010110000000,51,305.18,0.167117
215,111010110000000,59,305.18,0.193331
216,000110110000000,56,305.18,0.183501
217,100110110000000,60,305.18,0.196608
218,010110110000000,61,305.18,0.199885
219,110110110000000,51,305.18,0.167117
220,001110110000000,55,305.18,0.180224
221,101110110000000,68,305.18,0.222823
222,011110110000000,61,305.18,0.199885
223,111110110000000,40,305.18,0.131072
224,000001110000000,44,305.18,0.144179
225,100001110000000,50,305.18,0.163840
226,010001110000000,74,305.18,0.242484
227,110001110000000,54,305.18,0.176947
228,001001110000000,52,305.18,0.170394
229,101001110000000,54,305.18,0.176947
230,011001110000000,65,305.18,0.212992
231,111001110000000,55,305.18,0.180224
232,000101110000000,54,305.18,0.176947
233,100101110000000,38,305.18,0.124519
234,010101110000000,55,305.18,0.180224
235,110101110000000,62,305.18,0.203162
236,001101110000000,49,305.18,0.160563
237,101101110000000,42,305.18,0.137626
238,011101110000000,54,305.18,0.176947
239,111101110000000,52,305.18,0.170394
240,000011110000000,60,305.18,0.196608
241,100011110000000,67,305.18,0.219546
242,010011110000000,45,305.18,0.147456
243,110011110000000,51,305.18,0.167117
244,001011110000000,50,305.18,0.163840
245,101011110000000,50,305.18,0.163840
246,011011110000000,53,305.18,0.173671
247,111011110000000,64,305.18,0.209715
248,000111110000000,62,305.18,0.203162
249,100111110000000,46,305.18,0.150733
250,010111110000000,54,305.18,0.176947
251,110111110000000,47,305.18,0.154010
252,001111110000000,47,305.18,0.154010
253,101111110000000,53,305.18,0.173671
254,011111110000000,49,305.18,0.160563
255,111111110000000,57,305.18,0.186778
256,000000001000000,76,305.18,0.249037
257,100000001000000,51,305.18,0.167117
258,010000001000000,55,305.18,0.180224
259,110000001000000,59,305.18,0.193331
260,001000001000000,51,305.18,0.167117
261,101000001000000,64,305.18,0.209715
262,011000001000000,58,305.18,0.190055
263,111000001000000,53,305.18,0.173671
264,000100001000000,57,305.18,0.186778
265,100100001000000,58,305.18,0.190055
266,010100001000000,51,305.18,0.167117
267,110100001000000,41,305.18,0.134349
268,001100001000000,56,305.18,0.183501
269,101100001000000,61,305.18,0.199885
270,011100001000000,45,305.18,0.147456
271,111100001000000,57,305.18,0.186778
272,000010001000000,49,305.18,0.160563
273,100010001000000,49,305.18,0.160563
274,010010001000000,78,305.18,0.255591
275,110010001000000,57,305.18,0.186778
276,001010001000000,66,305.18,0.216269
277,101010001000000,51,305.18,0.167117
278,011010001000000,59,305.18,0.193331
279,111010001000000,57,305.18,0.186778
280,000110001000000,58,305.18,0.190055
281,100110001000000,45,305.18,0.147456
282,010110001000000,58,305.18,0.190055
283,110110001000000,63,305.18,0.206439
284,001110001000000,42,305.18,0.137626
285,101110001000000,53,305.18,0.173671
286,011110001000000,40,305.18,0.131072
287,111110001000000,56,305.18,0.183501
288,000001001000000,39,305.18,0.127795
289,100001001000000,64,305.18,0.209715
290,010001001000000,59,305.18,0.193331
291,110001001000000,52,305.18,0.170394
292,001001001000000,61,305.18,0.199885
293,101001001000000,60,305.18,0.196608
294,011001001000000,53,305.18,0.173671
295,111001001000000,57,305.18,0.186778
296,000101001000000,65,305.18,0.212992
297,100101001000000,45,305.18,0.147456
298,010101001000000,54,305.18,0.176947
299,110101001000000,50,305.18,0.163840
300,001101001000000,53,305.18,0.173671
301,101101001000000,63,305.18,0.206439
302,011101001000000,62,305.18,0.203162
303,111101001000000,47,305.18,0.154010
304,000011001000000,56,305.18,0.183501
305,100011001000000,71,305.18,0.232653
306,010011001000000,48,305.18,0.157287
307,110011001000000,65,305.18,0.212992
308,001011001000000,51,305.18,0.167117
309,101011001000000,57,305.18,0.186778
310,011011001000000,51,305.18,0.167117
311,111011001000000,58,305.18,0.190055
312,000111001000000,65,305.18,0.212992
313,100111001000000,62,305.18,0.203162
314,010111001000000,58,305.18,0.190055
315,110111001000000,50,305.18,0.163840
316,001111001000000,58,305.18,0.190055
317,101111001000000,54,305.18,0.176947
318,011111001000000,47,305.18,0.154010
319,111111001000000,59,305.18,0.193331
320,000000101000000,61,305.18,0.199885
321,100000101000000,49,305.18,0.160563
322,010000101000000,67,305.18,0.219546
323,110000101000000,63,305.18,0.206439
324,001000101000000,56,305.18,0.183501
325,101000101000000,38,305.18,0.124519
326,011000101000000,46,305.18,0.150733
327,111000101000000,56,305.18,0.183501
328,000100101000000,48,305.18,0.157287
329,100100101000000,52,305.18,0.170394
330,010100101000000,49,305.18,0.160563
331,110100101000000,58,305.18,0.190055
332,001100101000000,55,305.18,0.180224
333,101100101000000,59,305.18,0.193331
334,011100101000000,49,305.18,0.160563
335,111100101000000,60,305.18,0.196608
336,000010101000000,52,305.18,0.170394
337,100010101000000,61,305.18,0.199885
338,010010101000000,64,305.18,0.209715
339,110010101000000,67,305.18,0.219546
340,001010101000000,54,305.18,0.176947
341,101010101000000,58,305.18,0.190055
342,011010101000000,58,305.18,0.190055
343,111010101000000,58,305.18,0.190055
344,000110101000000,48,305.18,0.157287
345,100110101000000,44,305.18,0.144179
346,010110101000000,45,305.18,0.147456
347,110110101000000,56,305.18,0.183501
348,001110101000000,55,305.18,0.180224
349,101110101000000,46,305.18,0.150733
350,011110101000000,64,305.18,0.209715
351,111110101000000,48,305.18,0.157287
352,000001101000000,59,305.18,0.193331
353,100001101000000,60,305.18,0.196608
354,010001101000000,41,305.18,0.134349
355,110001101000000,61,305.18,0.199885
356,001001101000000,53,305.18,0.173671
357,101001101000000,53,305.18,0.173671
358,011001101000000,64,305.18,0.209715
359,111001101000000,58,305.18,0.190055
360,000101101000000,52,305.18,0.170394
361,100101101000000,58,305.18,0.190055
362,010101101000000,56,305.18,0.183501
363,110101101000000,52,305.18,0.170394
364,001101101000000,56,305.18,0.183501
365,101101101000000,50,305.18,0.163840
366,011101101000000,53,305.18,0.173671
367,111101101000000,49,305.18,0.160563
368,000011101000000,63,305.18,0.206439
369,100011101000000,53,305.18,0.173671
370,010011101000000,59,305.18,0.193331
371,110011101000000,54,305.18,0.176947
372,001011101000000,51,305.18,0.167117
373,101011101000000,49,305.18,0.160563
374,011011101000000,57,305.18,0.186778
375,111011101000000,54,305.18,0.176947
376,000111101000000,64,305.18,0.209715
377,100111101000000,61,305.18,0.199885
378,010111101000000,56,305.18,0.183501
379,110111101000000,55,305.18,0.180224
380,001111101000000,72,305.18,0.235930
381,101111101000000,45,305.18,0.147456
382,011111101000000,69,305.18,0.226100
383,111111101000000,59,305.18,0.193331
384,000000011000000,64,305.18,0.209715
385,100000011000000,50,305.18,0.163840
386,010000011000000,66,305.18,0.216269
387,110000011000000,57,305.18,0.186778
388,001000011000000,61,305.18,0.199885
389,101000011000000,57,305.18,0.186778
390,011000011000000,65,305.18,0.212992
391,111000011000000,57,305.18,0.186778
392,000100011000000,60,305.18,0.196608
393,100100011000000,55,305.18,0.180224
394,010100011000000,66,305.18,0.216269
395,110100011000000,49,305.18,0.160563
396,001100011000000,45,305.18,0.147456
397,101100011000000,74,305.18,0.242484
398,011100011000000,57,305.18,0.186778
399,111100011000000,49,305.18,0.160563
400,000010011000000,54,305.18,0.176947
401,100010011000000,60,305.18,0.196608
402,010010011000000,54,305.18,0.176947
403,110010011000000,51,305.18,0.167117
404,001010011000000,61,305.18,0.199885
405,101010011000000,56,305.18,0.183501
406,011010011000000,66,305.18,0.216269
407,111010011000000,49,305.18,0.160563
408,000110011000000,43,305.18,0.140903
409,100110011000000,61,305.18,0.199885
410,010110011000000,60,305.18,0.196608
411,110110011000000,62,305.18,0.203162
412,001110011000000,71,305.18,0.232653
413,101110011000000,43,305.18,0.140903
414,011110011000000,63,305.18,0.206439
415,111110011000000,43,305.18,0.140903
416,000001011000000,53,305.18,0.173671
417,100001011000000,60,305.18,0.196608
418,010001011000000,49,305.18,0.160563
419,110001011000000,53,305.18,0.173671
420,001001011000000,44,305.18,0.144179
421,101001011000000,62,305.18,0.203162
422,011001011000000,68,305.18,0.222823
423,111001011000000,42,305.18,0.137626
424,000101011000000,43,305.18,0.140903
425,100101011000000,62,305.18,0.203162
426,010101011000000,46,305.18,0.150733
427,110101011000000,55,305.18,0.180224
428,001101011000000,57,305.18,0.186778
429,101101011000000,52,305.18,0.170394
430,011101011000000,59,305.18,0.193331
431,111101011000000,59,305.18,0.193331
432,000011011000000,51,305.18,0.167117
433,100011011000000,57,305.18,0.186778
434,010011011000000,66,305.18,0.216269
435,110011011000000,53,305.18,0.173671
436,001011011000000,57,305.18,0.186778
437,101011011000000,57,305.18,0.186778
438,011011011000000,53,305.18,0.173671
439,111011011000000,49,305.18,0.160563
440,000111011000000,56,305.18,0.183501
441,100111011000000,55,305.18,0.180224
442,010111011000000,65,305.18,0.212992
443,110111011000000,45,305.18,0.147456
444,001111011000000,58,305.18,0.190055
445,101111011000000,48,305.18,0.157287
446,011111011000000,49,305.18,0.160563
447,111111011000000,50,305.18,0.163840
448,000000111000000,38,305.18,0.124519
449,100000111000000,48,305.18,0.157287
450,010000111000000,54,305.18,0.176947
451,110000111000000,56,305.18,0.183501
452,001000111000000,76,305.18,0.249037
453,101000111000000,64,305.18,0.209715
454,011000111000000,58,305.18,0.190055
455,111000111000000,56,305.18,0.183501
456,000100111000000,52,305.18,0.170394
457,100100111000000,42,305.18,0.137626
458,010100111000000,62,305.18,0.203162
459,110100111000000,41,305.18,0.134349
460,001100111000000,60,305.18,0.196608
461,101100111000000,55,305.18,0.180224
462,011100111000000,61,305.18,0.199885
463,111100111000000,55,305.18,0.180224
464,000010111000000,54,305.18,0.176947
465,100010111000000,62,305.18,0.203162
466,010010111000000,47,305.18,0.154010
467,110010111000000,42,305.18,0.137626
468,001010111000000,55,305.18,0.180224
469,101010111000000,54,305.18,0.176947
470,011010111000000,59,305.18,0.193331
471,111010111000000,55,305.18,0.180224
472,000110111000000,44,305.18,0.144179
473,100110111000000,50,305.18,0.163840
474,010110111000000,52,305.18,0.170394
475,110110111000000,38,305.18,0.124519
476,001110111000000,48,305.18,0.157287
477,101110111000000,59,305.18,0.193331
478,011110111000000,61,305.18,0.199885
479,111110111000000,59,305.18,0.193331
480,000001111000000,66,305.18,0.216269
481,100001111000000,54,305.18,0.176947
482,010001111000000,64,305.18,0.209715
483,110001111000000,61,305.18,0.199885
484,001001111000000,40,305.18,0.131072
485,101001111000000,61,305.18,0.199885
486,011001111000000,59,305.18,0.193331
487,111001111000000,51,305.18,0.167117
488,000101111000000,58,305.18,0.190055
489,100101111000000,50,305.18,0.163840
490,010101111000000,52,305.18,0.170394
491,110101111000000,54,305.18,0.176947
492,001101111000000,61,305.18,0.199885
493,101101111000000,46,305.18,0.150733
494,011101111000000,65,305.18,0.212992
495,111101111000000,67,305.18,0.219546
496,000011111000000,54,305.18,0.176947
497,100011111000000,67,305.18,0.219546
498,010011111000000,52,305.18,0.170394
499,110011111000000,45,305.18,0.147456
500,001011111000000,60,305.18,0.196608
501,101011111000000,56,305.18,0.183501
502,011011111000000,47,305.18,0.154010
503,111011111000000,51,305.18,0.167117
504,000111111000000,62,305.18,0.203162
505,100111111000000,58,305.18,0.190055
506,010111111000000,49,305.18,0.160563
507,110111111000000,57,305.18,0.186778
508,001111111000000,56,305.18,0.183501
509,101111111000000,62,305.18,0.203162
510,011111111000000,49,305.18,0.160563
511,111111111000000,60,305.18,0.196608
512,000000000100000,74,305.18,0.242484
513,100000000100000,62,305.18,0.203162
514,010000000100000,53,305.18,0.173671
515,110000000100000,61,305.18,0.199885
516,001000000100000,65,305.18,0.212992
517,101000000100000,60,305.18,0.196608
518,011000000100000,67,305.18,0.219546
519,111000000100000,60,305.18,0.196608
520,000100000100000,60,305.18,0.196608
521,100100000100000,47,305.18,0.154010
522,010100000100000,56,305.18,0.183501
523,110100000100000,67,305.18,0.219546
524,001100000100000,59,305.18,0.193331
525,101100000100000,61,305.18,0.199885
526,011100000100000,52,305.18,0.170394
527,111100000100000,58,305.18,0.190055
528,000010000100000,50,305.18,0.163840
529,100010000100000,60,305.18,0.196608
530,010010000100000,62,305.18,0.203162
531,110010000100000,63,305.18,0.206439
532,001010000100000,47,305.18,0.154010
533,101010000100000,47,305.18,0.154010
534,011010000100000,48,305.18,0.157287
535,111010000100000,45,305.18,0.147456
536,000110000100000,62,305.18,0.203162
537,100110000100000,48,305.18,0.157287
538,010110000100000,65,305.18,0.212992
539,110110000100000,58,305.18,0.190055
540,001110000100000,39,305.18,0.127795
541,101110000100000,45,305.18,0.147456
542,011110000100000,50,305.18,0.163840
543,111110000100000,58,305.18,0.190055
544,000001000100000,46,305.18,0.150733
545,100001000100000,55,305.18,0.180224
546,010001000100000,57,305.18,0.186778
547,110001000100000,53,305.18,0.173671
548,001001000100000,55,305.18,0.180224
549,101001000100000,65,305.18,0.212992
550,011001000100000,61,305.18,0.199885
551,111001000100000,59,305.18,0.193331
552,000101000100000,58,305.18,0.190055
553,100101000100000,56,305.18,0.183501
554,010101000100000,52,305.18,0.170394
555,110101000100000,59,305.18,0.193331
556,001101000100000,55,305.18,0.180224
557,101101000100000,58,305.18,0.190055
558,011101000100000,62,305.18,0.203162
559,111101000100000,56,305.18,0.183501
560,000011000100000,47,305.18,0.154010
561,100011000100000,55,305.18,0.180224
562,010011000100000,55,305.18,0.180224
563,110011000100000,38,305.18,0.124519
564,001011000100000,57,305.18,0.186778
565,101011000100000,61,305.18,0.199885
566,011011000100000,70,305.18,0.229376
567,111011000100000,57,305.18,0.186778
568,000111000100000,53,305.18,0.173671
569,100111000100000,62,305.18,0.203162
570,010111000100000,64,305.18,0.209715
571,110111000100000,54,305.18,0.176947
572,001111000100000,55,305.18,0.180224
573,101111000100000,42,305.18,0.137626
574,011111000100000,43,305.18,0.140903
575,111111000100000,62,305.18,0.203162
576,000000100100000,47,305.18,0.154010
577,100000100100000,51,305.18,0.167117
578,010000100100000,61,305.18,0.199885
579,110000100100000,50,305.18,0.163840
580,001000100100000,63,305.18,0.206439
581,101000100100000,53,305.18,0.173671
582,011000100100000,54,305.18,0.176947
583,111000100100000,53,305.18,0.173671
584,000100100100000,59,305.18,0.193331
585,100100100100000,62,305.18,0.203162
586,010100100100000,60,305.18,0.196608
587,110100100100000,52,305.18,0.170394
588,001100100100000,47,305.18,0.154010
589,101100100100000,46,305.18,0.150733
590,011100100100000,53,305.18,0.173671
591,111100100100000,57,305.18,0.186778
592,000010100100000,69,305.18,0.226100
593,100010100100000,50,305.18,0.163840
594,010010100100000,59,305.18,0.193331
595,110010100100000,47,305.18,0.154010
596,001010100100000,53,305.18,0.173671
597,101010100100000,53,305.18,0.173671
598,011010100100000,53,305.18,0.173671
599,111010100100000,56,305.18,0.183501
600,000110100100000,52,305.18,0.170394
601,100110100100000,52,305.18,0.170394
602,010110100100000,57,305.18,0.186778
603,110110100100000,57,305.18,0.186778
604,001110100100000,56,305.18,0.183501
605,101110100100000,51,305.18,0.167117
606,011110100100000,52,305.18,0.170394
607,111110100100000,50,305.18,0.163840
608,000001100100000,54,305.18,0.176947
609,100001100100000,47,305.18,0.154010
610,010001100100000,68,305.18,0.222823
611,110001100100000,55,305.18,0.180224
612,001001100100000,49,305.18,0.160563
613,101001100100000,51,305.18,0.167117
614,011001100100000,57,305.18,0.186778
615,111001100100000,65,305.18,0.212992
616,000101100100000,52,305.18,0.170394
617,100101100100000,57,305.18,0.186778
618,010101100100000,61,305.18,0.199885
619,110101100100000,57,305.18,0.186778
620,001101100100000,54,305.18,0.176947
621,101101100100000,49,305.18,0.160563
622,011101100100000,68,305.18,0.222823
623,111101100100000,49,305.18,0.160563
624,000011100100000,55,305.18,0.180224
625,100011100100000,62,305.18,0.203162
626,010011100100000,68,305.18,0.222823
627,110011100100000,63,305.18,0.206439
628,001011100100000,58,305.18,0.190055
629,101011100100000,66,305.18,0.216269
630,011011100100000,54,305.18,0.176947
631,111011100100000,56,305.18,0.183501
632,000111100100000,57,305.18,0.186778
633,100111100100000,57,305.18,0.186778
634,010111100100000,60,305.18,0.196608
635,110111100100000,59,305.18,0.193331
636,001111100100000,48,305.18,0.157287
637,101111100100000,47,305.18,0.154010
638,011111100100000,64,305.18,0.209715
639,111111100100000,58,305.18,0.190055
640,000000010100000,57,305.18,0.186778
641,100000010100000,48,305.18,0.157287
642,010000010100000,50,305.18,0.163840
643,110000010100000,56,305.18,0.183501
644,001000010100000,60,305.18,0.196608
645,101000010100000,63,305.18,0.206439
646,011000010100000,58,305.18,0.190055
647,111000010100000,50,305.18,0.163840
648,000100010100000,56,305.18,0.183501
649,100100010100000,55,305.18,0.180224
650,010100010100000,42,305.18,0.137626
651,110100010100000,55,305.18,0.180224
652,001100010100000,49,305.18,0.160563
653,101100010100000,53,305.18,0.173671
654,011100010100000,53,305.18,0.173671
655,111100010100000,47,305.18,0.154010
656,000010010100000,43,305.18,0.140903
657,100010010100000,45,305.18,0.147456
658,010010010100000,60,305.18,0.196608
659,110010010100000,49,305.18,0.160563
660,001010010100000,58,305.18,0.190055
661,101010010100000,44,305.18,0.144179
662,011010010100000,62,305.18,0.203162
663,111010010100000,61,305.18,0.199885
664,000110010100000,55,305.18,0.180224
665,100110010100000,52,305.18,0.170394
666,010110010100000,46,305.18,0.150733
667,110110010100000,50,305.18,0.163840
668,001110010100000,51,305.18,0.167117
669,101110010100000,51,305.18,0.167117
670,011110010100000,56,305.18,0.183501
671,111110010100000,50,305.18,0.163840
672,000001010100000,50,305.18,0.163840
673,100001010100000,45,305.18,0.147456
674,010001010100000,66,305.18,0.216269
675,110001010100000,57,305.18,0.186778
676,001001010100000,58,305.18,0.190055
677,101001010100000,57,305.18,0.186778
678,011001010100000,63,305.18,0.206439
679,111001010100000,62,305.18,0.203162
680,000101010100000,54,305.18,0.176947
681,100101010100000,59,305.18,0.193331
682,010101010100000,49,305.18,0.160563
683,110101010100000,67,305.18,0.219546
684,001101010100000,56,305.18,0.183501
685,101101010100000,54,305.18,0.176947
686,011101010100000,63,305.18,0.206439
687,111101010100000,42,305.18,0.137626
688,000011010100000,49,305.18,0.160563
689,100011010100000,57,305.18,0.186778
690,010011010100000,42,305.18,0.137626
691,110011010100000,59,305.18,0.193331
692,001011010100000,58,305.18,0.190055
693,101011010100000,40,305.18,0.131072
694,011011010100000,59,305.18,0.193331
695,111011010100000,53,305.18,0.173671
696,000111010100000,57,305.18,0.186778
697,100111010100000,57,305.18,0.186778
698,010111010100000,53,305.18,0.173671
699,110111010100000,44,305.18,0.144179
700,001111010100000,64,305.18,0.209715
701,101111010100000,67,305.18,0.219546
702,011111010100000,58,305.18,0.190055
703,111111010100000,50,305.18,0.163840
704,000000110100000,60,305.18,0.196608
705,100000110100000,53,305.18,0.173671
706,010000110100000,53,305.18,0.173671
707,110000110100000,72,305.18,0.235930
708,001000110100000,46,305.18,0.150733
709,101000110100000,49,305.18,0.160563
710,011000110100000,62,305.18,0.203162
711,111000110100000,62,305.18,0.203162
712,000100110100000,54,305.18,0.176947
713,100100110100000,58,305.18,0.190055
714,010100110100000,57,305.18,0.186778
715,110100110100000,52,305.18,0.170394
716,001100110100000,59,305.18,0.193331
717,101100110100000,72,305.18,0.235930
718,011100110100000,57,305.18,0.186778
719,111100110100000,62,305.18,0.203162
720,000010110100000,53,305.18,0.173671
721,100010110100000,48,305.18,0.157287
722,010010110100000,49,305.18,0.160563
723,110010110100000,69,305.18,0.226100
724,001010110100000,53,305.18,0.173671
725,101010110100000,46,305.18,0.150733
726,011010110100000,53,305.18,0.173671
727,111010110100000,51,305.18,0.167117
728,000110110100000,63,305.18,0.206439
729,100110110100000,57,305.18,0.186778
730,010110110100000,52,305.18,0.170394
731,110110110100000,59,305.18,0.193331
732,001110110100000,51,305.18,0.167117
733,101110110100000,49,305.18,0.160563
